id,from_id,date,text,post_id,owner_id,parents_stack,likes.can_like,likes.count,likes.user_likes,likes.can_publish,thread.count,thread.items,thread.can_post,thread.show_reply_button,attachments,deleted,thread.groups_can_post
52518,147859735,1650524911,"как раз хотела спросить об этом). В городе есть прокат электросамокатов? В Риме брали экскурсии на сигвеях, с ветерком и без мыслей о стонущих ногах за один день обкатали все достопримечательности. Красота. Результативность и хорошее настроение.  В Сочи прошлым летом знакомый тоже активно пользовался этим видом транспорта)!",52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,6,"[{'id': 52520, 'from_id': 170482869, 'date': 1650525938, 'text': '[id147859735|Irina], Электро самокаты сейчас приравняли к транспортному средству. На него нужны права и передвигаться он может только по проезжей части. Вне парка!! Раньше были прокаты, на каждом шагу практически. Сейчас нет', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 4, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52518}, {'id': 52526, 'from_id': 2762316, 'date': 1650526794, 'text': '[id147859735|Irina], https://veloki.ru/', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'attachments': [{'type': 'link', 'link': {'url': 'https://veloki.ru/', 'caption': 'veloki.ru', 'description': 'Лучшая цена на прокат велосипедов в Кисловодске. Карта веломаршрутов по парку и окрестностям города. Электровелосипеды и электросамокаты.', 'is_favorite': False, 'photo': {'album_id': -26, 'date': 1650526794, 'id': 457393641, 'owner_id': 2000004628, 'sizes': [{'height': 130, 'type': 'm', 'width': 130, 'url': 'https://sun9-52.userapi.com/9plzi-mM-BX0DNFN4psprgDN0qG6cHwvfKFQoQ/A6Tv6O0dK_0.jpg'}, {'height': 260, 'type': 'p', 'width': 260, 'url': 'https://sun9-76.userapi.com/gDxviH25_hjXrm_HJ-17Ffa1RJfB1hZo5nYYfA/hPUqw1aHeps.jpg'}, {'height': 75, 'type': 's', 'width': 75, 'url': 'https://sun9-23.userapi.com/sLFQ1_NyYBn7vew2rY-4XCGEXc7z78LNuffpxA/ozMhQ6ZQO1o.jpg'}, {'height': 150, 'type': 'x', 'width': 150, 'url': 'https://sun9-36.userapi.com/ny4w7HWV7LJNctYXVCMIP55GRpG-Tl9oSYK_fw/t61zkjmGUnI.jpg'}], 'text': '', 'user_id': 100, 'has_tags': False}, 'title': 'Прокат велосипедов, электросамокатов и электровелосипедов в Кисловодске ~ ВелоКи'}}], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52518}, {'id': 52536, 'from_id': 147859735, 'date': 1650529449, 'text': '[id2762316|Дмитрий], спасибо! Сохраню себе!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52526}, {'id': 52537, 'from_id': 147859735, 'date': 1650530052, 'text': '[id170482869|Наталья], я читала, что подобные правила распространяются на самокаты определенной мощности. То есть не все самокаты транспортные средства. Осмотримся на месте))!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 170482869, 'reply_to_comment': 52520}, {'id': 52543, 'from_id': 170482869, 'date': 1650531614, 'text': '[id147859735|Irina], Ну по крайней мере в прошлом году было много прокатов, в этом году пока ни одного не видела. Посмотрим)', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52537}, {'id': 52584, 'from_id': 19686109, 'date': 1650552195, 'text': '[id170482869|Наталья], и слава Богу. А то идёшь и оглядываешься, как бы не сбил кто', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 170482869, 'reply_to_comment': 52520}]",True,True,,,True
52521,2966255,1650526101,Обязательно!!!,52505.0,-57825647.0,[],1.0,1.0,0.0,1.0,0,[],True,True,,,True
52523,170482869,1650526467,Может 12ти летке побольше гулять нужно.. без самокатов и телефонов.. если он не выдерживает пеших прогулок??),52505.0,-57825647.0,[],1.0,14.0,0.0,1.0,0,[],True,True,,,True
52527,2762316,1650526822,у нас есть разные по сложности маршруты,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,True
52528,2762316,1650526861,мой сын с 7ми лет со мной ходит в походы по 11 часов в горы,52505.0,-57825647.0,[],1.0,8.0,0.0,1.0,5,"[{'id': 52566, 'from_id': 186813349, 'date': 1650545858, 'text': '[id2762316|Дмитрий], а ещё замечено, что можешь уйти очень далеко, протопать весь день по парку и нисколько не устать! Вот, что значит здравница! Не то, что дома- до магазина доплелся, а назад ножки не идут 😊. Вы молодцы! Прям завидую вам! Мы тоже любим много ходить. Особенно в Кисловодске.', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 5, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52528}, {'id': 52568, 'from_id': 2762316, 'date': 1650546318, 'text': '[id186813349|Татьяна], Ну усталость будет, но усталость приятная', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 186813349, 'reply_to_comment': 52566}, {'id': 52570, 'from_id': 186813349, 'date': 1650546459, 'text': '[id2762316|Дмитрий], а утром- как огурец! 😊 В Домбае на десятки километров уходили, плюс обратная дорога, на следующий день опять в поход. Всё-таки это места у вас такие👍', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52568}, {'id': 52571, 'from_id': 2762316, 'date': 1650546633, 'text': '[id186813349|Татьяна], горы заряжают энергией. и пока в горах и пока идешь силы не покинут. я как то прошел 20 км и нашел минеральную реку. Искупался, взбодрился и потом еще прошел 25 км', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 2, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 186813349, 'reply_to_comment': 52570}, {'id': 52572, 'from_id': 186813349, 'date': 1650546659, 'text': 'Здорово!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52528}]",True,True,,,True
52551,210197886,1650535709,Надеюсь парк не испоганят самокатами,52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0,[],True,True,,,True
52562,53315004,1650540960,Конечно СТОИТ!!!,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,True
52565,32165877,1650543863,"Нужен автору врач. Странные теории, что прогулки такие которые надо выдерживать. А кто не выдерживает тому самокат, электросамокат ((((  в идеале правильно запретить автору и всей его компании самокатчиков поездки среди людей. Не существует ничего более отвратительного чем люди на самокатах, хотя да есть, хуже людей подростки ездящие среди пешеходов",52505.0,-57825647.0,[],1.0,10.0,0.0,1.0,1,"[{'id': 52569, 'from_id': 2762316, 'date': 1650546390, 'text': '[id32165877|Станислав], не понимаю езду на самокатах. А вот на велосипедах приветствую', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52565], 'likes': {'can_like': 1, 'count': 3, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 32165877, 'reply_to_comment': 52565}]",True,True,,,True
52576,34449345,1650550229,"Главное что бы с самокатом не улетел в крутых обрывов и спусков. Пешком надёжнее. Да, и там много людей, дорожки узкие, самокат явно будет мешать прохожим. Вверх на самокате сложно, вниз опасно. Есть много лавочек для отдыха.",52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0,[],True,True,,,True
52577,34449345,1650550430,"Ещё надо правила парка почитать, там видела ограничения всякие. И ни одного на самокате или велике не видела ни разу.",52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0,[],True,True,,,True
52587,429758129,1650557976,"На самокате и уж тем более электросамокате  проблематично в парке будет. Както видела как ребенок с горки летел с криками, родители сверху бежали, хорошо вверх поднимался мужчина и помог удержать. Моя дочь с 6 лет по 15-20 км рассекает и ничего, ни разу не ныла",52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,True
52595,461742059,1650567814,"Что, в 12 лет подросток пешком ходить разучился? На хрена в Кисловодске самокат? То ли за дорогой на нем следить, то ли окружающей красотой любоваться - но это чревато последствиями, там же везде спуски-под'емы.",52505.0,-57825647.0,[],1.0,3.0,0.0,1.0,1,"[{'id': 52597, 'from_id': 379927556, 'date': 1650569683, 'text': '[id461742059|Ирина], и лестниц довольно много', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52595], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 461742059, 'reply_to_comment': 52595}]",True,True,,,True
52596,379927556,1650569653,"12 летка не выдержит?
Ну вы даёте 
Я только 3 летнюю не брала.
А так все с 8 лет где то ездили и прекрасно гуляли.
А если уж куда то забредешь в глухое место то там самокат только мешать будет выбраться",52505.0,-57825647.0,[],1.0,1.0,0.0,1.0,0,[],True,True,,,True
46101,524105892,1628782168,У мэра своего спроси.,46098.0,-57825647.0,[],1.0,1.0,0.0,1.0,0,[],True,True,,,True
30397,256855268,1563765147,"Можно - у Колоннады.
Цену не помню, т.к. сам не брал.",30322.0,-57825647.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,True
